time,signal
6.35000000000000e+00,9.41666666666667e-01
6.36000000000000e+00,9.40000000000000e-01
6.37000000000000e+00,9.38333333333334e-01
6.38000000000000e+00,9.36666666666667e-01
6.39000000000000e+00,9.35000000000000e-01
6.40000000000000e+00,9.33333333333334e-01
6.41000000000000e+00,9.31666666666667e-01
6.42000000000000e+00,9.30000000000001e-01
6.43000000000000e+00,9.28333333333334e-01
6.44000000000000e+00,9.26666666666667e-01
6.45000000000000e+00,9.25000000000001e-01
6.46000000000000e+00,9.23333333333334e-01
6.47000000000000e+00,9.21666666666667e-01
6.48000000000000e+00,9.20000000000001e-01
6.48999999999999e+00,9.18333333333334e-01
6.49999999999999e+00,9.16666666666668e-01
6.50999999999999e+00,9.15000000000001e-01
6.51999999999999e+00,9.13333333333334e-01
6.52999999999999e+00,9.11666666666668e-01
6.53999999999999e+00,9.10000000000001e-01
6.54999999999999e+00,9.08333333333334e-01
6.55999999999999e+00,9.06666666666668e-01
6.56999999999999e+00,9.05000000000001e-01
6.57999999999999e+00,9.03333333333335e-01
6.58999999999999e+00,9.01666666666668e-01
6.59999999999999e+00,9.00000000000001e-01
6.60999999999999e+00,8.98333333333335e-01
6.61999999999999e+00,8.96666666666668e-01
6.62999999999999e+00,8.95000000000001e-01
6.63999999999999e+00,8.93333333333335e-01
6.64999999999999e+00,8.91666666666668e-01
6.65999999999999e+00,8.90000000000001e-01
6.66999999999999e+00,8.88333333333335e-01
6.67999999999999e+00,8.86666666666668e-01
6.68999999999999e+00,8.85000000000002e-01
6.69999999999999e+00,8.83333333333335e-01
6.70999999999999e+00,8.81666666666668e-01
6.71999999999999e+00,8.80000000000002e-01
6.72999999999999e+00,8.78333333333335e-01
6.73999999999999e+00,8.76666666666668e-01
6.74999999999999e+00,8.75000000000002e-01
6.75999999999999e+00,8.73333333333335e-01
6.76999999999999e+00,8.71666666666668e-01
6.77999999999999e+00,8.70000000000002e-01
6.78999999999999e+00,8.68333333333335e-01
6.79999999999999e+00,8.66666666666669e-01
6.80999999999999e+00,8.65000000000002e-01
6.81999999999999e+00,8.63333333333335e-01
6.82999999999999e+00,8.61666666666669e-01
6.83999999999999e+00,8.60000000000002e-01
6.84999999999999e+00,8.58333333333336e-01
6.85999999999999e+00,8.56666666666669e-01
6.86999999999999e+00,8.55000000000002e-01
6.87999999999999e+00,8.53333333333336e-01
6.88999999999999e+00,8.51666666666669e-01
6.89999999999999e+00,8.50000000000002e-01
6.90999999999999e+00,8.48333333333336e-01
6.91999999999999e+00,8.46666666666669e-01
6.92999999999999e+00,8.45000000000002e-01
6.93999999999999e+00,8.43333333333336e-01
6.94999999999999e+00,8.41666666666669e-01
6.95999999999998e+00,8.40000000000003e-01
6.96999999999998e+00,8.38333333333336e-01
6.97999999999998e+00,8.36666666666669e-01
6.98999999999998e+00,8.35000000000003e-01
6.99999999999998e+00,8.33333333333336e-01
7.00999999999998e+00,8.31666666666669e-01
7.01999999999998e+00,8.30000000000003e-01
7.02999999999998e+00,8.28333333333336e-01
7.03999999999998e+00,8.26666666666669e-01
7.04999999999998e+00,8.25000000000003e-01
7.05999999999998e+00,8.23333333333336e-01
7.06999999999998e+00,8.21666666666670e-01
7.07999999999998e+00,8.20000000000003e-01
7.08999999999998e+00,8.18333333333336e-01
7.09999999999998e+00,8.16666666666670e-01
7.10999999999998e+00,8.15000000000003e-01
7.11999999999998e+00,8.13333333333336e-01
7.12999999999998e+00,8.11666666666670e-01
7.13999999999998e+00,8.10000000000003e-01
7.14999999999998e+00,8.08333333333337e-01
7.15999999999998e+00,8.06666666666670e-01
7.16999999999998e+00,8.05000000000003e-01
7.17999999999998e+00,8.03333333333337e-01
7.18999999999998e+00,8.01666666666670e-01
7.19999999999998e+00,8.00000000000003e-01
7.20999999999998e+00,7.98333333333337e-01
7.21999999999998e+00,7.96666666666670e-01
7.22999999999998e+00,7.95000000000003e-01
7.23999999999998e+00,7.93333333333337e-01
7.24999999999998e+00,7.91666666666670e-01
7.25999999999998e+00,7.90000000000004e-01
7.26999999999998e+00,7.88333333333337e-01
7.27999999999998e+00,7.86666666666670e-01
7.28999999999998e+00,7.85000000000004e-01
7.29999999999998e+00,7.83333333333337e-01
7.30999999999998e+00,7.81666666666670e-01
7.31999999999998e+00,7.80000000000004e-01
7.32999999999998e+00,7.78333333333337e-01
7.33999999999998e+00,7.76666666666671e-01
7.34999999999998e+00,7.75000000000004e-01
7.35999999999998e+00,7.73333333333337e-01
7.36999999999998e+00,7.71666666666671e-01
7.37999999999998e+00,7.70000000000004e-01
7.38999999999998e+00,7.68333333333337e-01
7.39999999999998e+00,7.66666666666671e-01
7.40999999999998e+00,7.65000000000004e-01
7.41999999999998e+00,7.63333333333338e-01
7.42999999999997e+00,7.61666666666671e-01
7.43999999999997e+00,7.60000000000004e-01
7.44999999999997e+00,7.58333333333338e-01
7.45999999999997e+00,7.56666666666671e-01
7.46999999999997e+00,7.55000000000004e-01
7.47999999999997e+00,7.53333333333338e-01
7.48999999999997e+00,7.51666666666671e-01
7.49999999999997e+00,7.50000000000004e-01
7.50999999999997e+00,7.48333333333338e-01
7.51999999999997e+00,7.46666666666671e-01
7.52999999999997e+00,7.45000000000005e-01
7.53999999999997e+00,7.43333333333338e-01
7.54999999999997e+00,7.41666666666671e-01
7.55999999999997e+00,7.40000000000005e-01
7.56999999999997e+00,7.38333333333338e-01
7.57999999999997e+00,7.36666666666671e-01
7.58999999999997e+00,7.35000000000005e-01
7.59999999999997e+00,7.33333333333338e-01
7.60999999999997e+00,7.31666666666671e-01
7.61999999999997e+00,7.30000000000005e-01
7.62999999999997e+00,7.28333333333338e-01
7.63999999999997e+00,7.26666666666672e-01
7.64999999999997e+00,7.25000000000005e-01
7.65999999999997e+00,7.23333333333338e-01
7.66999999999997e+00,7.21666666666672e-01
7.67999999999997e+00,7.20000000000005e-01
7.68999999999997e+00,7.18333333333338e-01
7.69999999999997e+00,7.16666666666672e-01
7.70999999999997e+00,7.15000000000005e-01
7.71999999999997e+00,7.13333333333339e-01
7.72999999999997e+00,7.11666666666672e-01
7.73999999999997e+00,7.10000000000005e-01
7.74999999999997e+00,7.08333333333339e-01
7.75999999999997e+00,7.06666666666672e-01
7.76999999999997e+00,7.05000000000005e-01
7.77999999999997e+00,7.03333333333339e-01
7.78999999999997e+00,7.01666666666672e-01
7.79999999999997e+00,7.00000000000006e-01
7.80999999999997e+00,6.98333333333339e-01
7.81999999999997e+00,6.96666666666672e-01
7.82999999999997e+00,6.95000000000006e-01
7.83999999999997e+00,6.93333333333339e-01
7.84999999999997e+00,6.91666666666672e-01
7.85999999999997e+00,6.90000000000006e-01
7.86999999999997e+00,6.88333333333339e-01
7.87999999999997e+00,6.86666666666672e-01
7.88999999999997e+00,6.85000000000006e-01
7.89999999999996e+00,6.83333333333339e-01
7.90999999999996e+00,6.81666666666673e-01
7.91999999999996e+00,6.80000000000006e-01
7.92999999999996e+00,6.78333333333339e-01
7.93999999999996e+00,6.76666666666673e-01
7.94999999999996e+00,6.75000000000006e-01
7.95999999999996e+00,6.73333333333339e-01
7.96999999999996e+00,6.71666666666673e-01
7.97999999999996e+00,6.70000000000006e-01
7.98999999999996e+00,6.68333333333340e-01
7.99999999999996e+00,6.66666666666673e-01
8.00999999999996e+00,6.65000000000006e-01
8.01999999999996e+00,6.63333333333340e-01
8.02999999999996e+00,6.61666666666673e-01
8.03999999999996e+00,6.60000000000006e-01
8.04999999999996e+00,6.58333333333340e-01
8.05999999999996e+00,6.56666666666673e-01
8.06999999999996e+00,6.55000000000006e-01
8.07999999999996e+00,6.53333333333340e-01
8.08999999999996e+00,6.51666666666673e-01
8.09999999999996e+00,6.50000000000007e-01
8.10999999999996e+00,6.48333333333340e-01
8.11999999999996e+00,6.46666666666673e-01
8.12999999999996e+00,6.45000000000007e-01
8.13999999999996e+00,6.43333333333340e-01
8.14999999999996e+00,6.41666666666673e-01
8.15999999999996e+00,6.40000000000007e-01
8.16999999999996e+00,6.38333333333340e-01
8.17999999999996e+00,6.36666666666673e-01
8.18999999999996e+00,6.35000000000007e-01
8.19999999999996e+00,6.33333333333340e-01
8.20999999999996e+00,6.31666666666674e-01
8.21999999999996e+00,6.30000000000007e-01
8.22999999999996e+00,6.28333333333340e-01
8.23999999999996e+00,6.26666666666674e-01
8.24999999999996e+00,6.25000000000007e-01
8.25999999999996e+00,6.23333333333341e-01
8.26999999999996e+00,6.21666666666674e-01
8.27999999999996e+00,6.20000000000007e-01
8.28999999999996e+00,6.18333333333341e-01
8.29999999999996e+00,6.16666666666674e-01
8.30999999999996e+00,6.15000000000007e-01
8.31999999999996e+00,6.13333333333341e-01
8.32999999999996e+00,6.11666666666674e-01
8.33999999999996e+00,6.10000000000007e-01
8.34999999999996e+00,6.08333333333341e-01
8.35999999999996e+00,6.06666666666674e-01
8.36999999999995e+00,6.05000000000008e-01
8.37999999999995e+00,6.03333333333341e-01
8.38999999999995e+00,6.01666666666674e-01
8.39999999999995e+00,6.00000000000008e-01
8.40999999999995e+00,5.98333333333341e-01
8.41999999999995e+00,5.96666666666674e-01
8.42999999999995e+00,5.95000000000008e-01
8.43999999999995e+00,5.93333333333341e-01
8.44999999999995e+00,5.91666666666674e-01
8.45999999999995e+00,5.90000000000008e-01
8.46999999999995e+00,5.88333333333341e-01
8.47999999999995e+00,5.86666666666675e-01
8.48999999999995e+00,5.85000000000008e-01
8.49999999999995e+00,5.83333333333341e-01
8.50999999999995e+00,5.81666666666675e-01
8.51999999999995e+00,5.80000000000008e-01
8.52999999999995e+00,5.78333333333341e-01
8.53999999999995e+00,5.76666666666675e-01
8.54999999999995e+00,5.75000000000008e-01
8.55999999999995e+00,5.73333333333342e-01
8.56999999999995e+00,5.71666666666675e-01
8.57999999999995e+00,5.70000000000008e-01
8.58999999999995e+00,5.68333333333342e-01
8.59999999999995e+00,5.66666666666675e-01
8.60999999999995e+00,5.65000000000008e-01
8.61999999999995e+00,5.63333333333342e-01
8.62999999999995e+00,5.61666666666675e-01
8.63999999999995e+00,5.60000000000008e-01
8.64999999999995e+00,5.58333333333342e-01
8.65999999999995e+00,5.56666666666675e-01
8.66999999999995e+00,5.55000000000009e-01
8.67999999999995e+00,5.53333333333342e-01
8.68999999999995e+00,5.51666666666675e-01
8.69999999999995e+00,5.50000000000009e-01
8.70999999999995e+00,5.48333333333342e-01
8.71999999999995e+00,5.46666666666675e-01
8.72999999999995e+00,5.45000000000009e-01
8.73999999999995e+00,5.43333333333342e-01
8.74999999999995e+00,5.41666666666676e-01
8.75999999999995e+00,5.40000000000009e-01
8.76999999999995e+00,5.38333333333342e-01
8.77999999999995e+00,5.36666666666676e-01
8.78999999999995e+00,5.35000000000009e-01
8.79999999999995e+00,5.33333333333342e-01
8.80999999999995e+00,5.31666666666676e-01
8.81999999999995e+00,5.30000000000009e-01
8.82999999999995e+00,5.28333333333343e-01
8.83999999999994e+00,5.26666666666676e-01
8.84999999999994e+00,5.25000000000009e-01
8.85999999999994e+00,5.23333333333343e-01
8.86999999999994e+00,5.21666666666676e-01
8.87999999999994e+00,5.20000000000009e-01
8.88999999999994e+00,5.18333333333343e-01
8.89999999999994e+00,5.16666666666676e-01
8.90999999999994e+00,5.15000000000009e-01
8.91999999999994e+00,5.13333333333343e-01
8.92999999999994e+00,5.11666666666676e-01
8.93999999999994e+00,5.10000000000010e-01
8.94999999999994e+00,5.08333333333343e-01
8.95999999999994e+00,5.06666666666676e-01
8.96999999999994e+00,5.05000000000010e-01
8.97999999999994e+00,5.03333333333343e-01
8.98999999999994e+00,5.01666666666676e-01
8.99999999999994e+00,5.00000000000010e-01
9.00999999999994e+00,4.98333333333343e-01
9.01999999999994e+00,4.96666666666677e-01
9.02999999999994e+00,4.95000000000010e-01
9.03999999999994e+00,4.93333333333343e-01
9.04999999999994e+00,4.91666666666677e-01
9.05999999999994e+00,4.90000000000010e-01
9.06999999999994e+00,4.88333333333343e-01
9.07999999999994e+00,4.86666666666677e-01
9.08999999999994e+00,4.85000000000010e-01
9.09999999999994e+00,4.83333333333343e-01
9.10999999999994e+00,4.81666666666677e-01
9.11999999999994e+00,4.80000000000010e-01
9.12999999999994e+00,4.78333333333344e-01
9.13999999999994e+00,4.76666666666677e-01
9.14999999999994e+00,4.75000000000010e-01
9.15999999999994e+00,4.73333333333344e-01
9.16999999999994e+00,4.71666666666677e-01
9.17999999999994e+00,4.70000000000010e-01
9.18999999999994e+00,4.68333333333344e-01
9.19999999999994e+00,4.66666666666677e-01
9.20999999999994e+00,4.65000000000011e-01
9.21999999999994e+00,4.63333333333344e-01
9.22999999999994e+00,4.61666666666677e-01
9.23999999999994e+00,4.60000000000011e-01
9.24999999999994e+00,4.58333333333344e-01
9.25999999999994e+00,4.56666666666677e-01
9.26999999999994e+00,4.55000000000011e-01
9.27999999999994e+00,4.53333333333344e-01
9.28999999999994e+00,4.51666666666677e-01
9.29999999999993e+00,4.50000000000011e-01
9.30999999999993e+00,4.48333333333344e-01
9.31999999999993e+00,4.46666666666678e-01
9.32999999999993e+00,4.45000000000011e-01
9.33999999999993e+00,4.43333333333344e-01
9.34999999999993e+00,4.41666666666678e-01
9.35999999999993e+00,4.40000000000011e-01
9.36999999999993e+00,4.38333333333344e-01
9.37999999999993e+00,4.36666666666678e-01
9.38999999999993e+00,4.35000000000011e-01
9.39999999999993e+00,4.33333333333345e-01
9.40999999999993e+00,4.31666666666678e-01
9.41999999999993e+00,4.30000000000011e-01
9.42999999999993e+00,4.28333333333345e-01
9.43999999999993e+00,4.26666666666678e-01
9.44999999999993e+00,4.25000000000011e-01
9.45999999999993e+00,4.23333333333345e-01
9.46999999999993e+00,4.21666666666678e-01
9.47999999999993e+00,4.20000000000011e-01
9.48999999999993e+00,4.18333333333345e-01
9.49999999999993e+00,4.16666666666678e-01
9.50999999999993e+00,4.15000000000012e-01
9.51999999999993e+00,4.13333333333345e-01
9.52999999999993e+00,4.11666666666678e-01
9.53999999999993e+00,4.10000000000012e-01
9.54999999999993e+00,4.08333333333345e-01
9.55999999999993e+00,4.06666666666678e-01
9.56999999999993e+00,4.05000000000012e-01
9.57999999999993e+00,4.03333333333345e-01
9.58999999999993e+00,4.01666666666679e-01
9.59999999999993e+00,4.00000000000012e-01
9.60999999999993e+00,3.98333333333345e-01
9.61999999999993e+00,3.96666666666679e-01
9.62999999999993e+00,3.95000000000012e-01
9.63999999999993e+00,3.93333333333345e-01
9.64999999999993e+00,3.91666666666679e-01
9.65999999999993e+00,3.90000000000012e-01
9.66999999999993e+00,3.88333333333345e-01
9.67999999999993e+00,3.86666666666679e-01
9.68999999999993e+00,3.85000000000012e-01
9.69999999999993e+00,3.83333333333346e-01
9.70999999999993e+00,3.81666666666679e-01
9.71999999999993e+00,3.80000000000012e-01
9.72999999999993e+00,3.78333333333346e-01
9.73999999999993e+00,3.76666666666679e-01
9.74999999999993e+00,3.75000000000012e-01
9.75999999999993e+00,3.73333333333346e-01
9.76999999999992e+00,3.71666666666679e-01
9.77999999999992e+00,3.70000000000013e-01
9.78999999999992e+00,3.68333333333346e-01
9.79999999999992e+00,3.66666666666679e-01
9.80999999999992e+00,3.65000000000013e-01
9.81999999999992e+00,3.63333333333346e-01
9.82999999999992e+00,3.61666666666679e-01
9.83999999999992e+00,3.60000000000013e-01
9.84999999999992e+00,3.58333333333346e-01
9.85999999999992e+00,3.56666666666680e-01
9.86999999999992e+00,3.55000000000013e-01
9.87999999999992e+00,3.53333333333346e-01
9.88999999999992e+00,3.51666666666680e-01
9.89999999999992e+00,3.50000000000013e-01
9.90999999999992e+00,3.48333333333346e-01
9.91999999999992e+00,3.46666666666680e-01
9.92999999999992e+00,3.45000000000013e-01
9.93999999999992e+00,3.43333333333346e-01
9.94999999999992e+00,3.41666666666680e-01
9.95999999999992e+00,3.40000000000013e-01
9.96999999999992e+00,3.38333333333347e-01
9.97999999999992e+00,3.36666666666680e-01
9.98999999999992e+00,3.35000000000013e-01
9.99999999999992e+00,3.33333333333347e-01
1.00099999999999e+01,3.31666666666680e-01
1.00199999999999e+01,3.30000000000013e-01
1.00299999999999e+01,3.28333333333347e-01
1.00399999999999e+01,3.26666666666680e-01
1.00499999999999e+01,3.25000000000014e-01
1.00599999999999e+01,3.23333333333347e-01
1.00699999999999e+01,3.21666666666680e-01
1.00799999999999e+01,3.20000000000014e-01
1.00899999999999e+01,3.18333333333347e-01
1.00999999999999e+01,3.16666666666680e-01
1.01099999999999e+01,3.15000000000014e-01
1.01199999999999e+01,3.13333333333347e-01
1.01299999999999e+01,3.11666666666680e-01
1.01399999999999e+01,3.10000000000014e-01
1.01499999999999e+01,3.08333333333347e-01
1.01599999999999e+01,3.06666666666681e-01
1.01699999999999e+01,3.05000000000014e-01
1.01799999999999e+01,3.03333333333347e-01
1.01899999999999e+01,3.01666666666681e-01
1.01999999999999e+01,3.00000000000014e-01
1.02099999999999e+01,2.98333333333347e-01
1.02199999999999e+01,2.96666666666681e-01
1.02299999999999e+01,2.95000000000014e-01
1.02399999999999e+01,2.93333333333347e-01
1.02499999999999e+01,2.91666666666681e-01
1.02599999999999e+01,2.90000000000014e-01
1.02699999999999e+01,2.88333333333348e-01
1.02799999999999e+01,2.86666666666681e-01
1.02899999999999e+01,2.85000000000014e-01
1.02999999999999e+01,2.83333333333348e-01
1.03099999999999e+01,2.81666666666681e-01
1.03199999999999e+01,2.80000000000014e-01
1.03299999999999e+01,2.78333333333348e-01
1.03399999999999e+01,2.76666666666681e-01
1.03499999999999e+01,2.75000000000015e-01
1.03599999999999e+01,2.73333333333348e-01
1.03699999999999e+01,2.71666666666681e-01
1.03799999999999e+01,2.70000000000015e-01
1.03899999999999e+01,2.68333333333348e-01
1.03999999999999e+01,2.66666666666681e-01
1.04099999999999e+01,2.65000000000015e-01
1.04199999999999e+01,2.63333333333348e-01
1.04299999999999e+01,2.61666666666682e-01
1.04399999999999e+01,2.60000000000015e-01
1.04499999999999e+01,2.58333333333348e-01
1.04599999999999e+01,2.56666666666682e-01
1.04699999999999e+01,2.55000000000015e-01
1.04799999999999e+01,2.53333333333348e-01
1.04899999999999e+01,2.51666666666682e-01
1.04999999999999e+01,2.50000000000015e-01
1.05099999999999e+01,2.48333333333348e-01
1.05199999999999e+01,2.46666666666682e-01
1.05299999999999e+01,2.45000000000015e-01
1.05399999999999e+01,2.43333333333349e-01
1.05499999999999e+01,2.41666666666682e-01
1.05599999999999e+01,2.40000000000015e-01
1.05699999999999e+01,2.38333333333349e-01
1.05799999999999e+01,2.36666666666682e-01
1.05899999999999e+01,2.35000000000015e-01
1.05999999999999e+01,2.33333333333349e-01
1.06099999999999e+01,2.31666666666682e-01
1.06199999999999e+01,2.30000000000016e-01
1.06299999999999e+01,2.28333333333349e-01
1.06399999999999e+01,2.26666666666682e-01
1.06499999999999e+01,2.25000000000016e-01
1.06599999999999e+01,2.23333333333349e-01
1.06699999999999e+01,2.21666666666682e-01
1.06799999999999e+01,2.20000000000016e-01
1.06899999999999e+01,2.18333333333349e-01
1.06999999999999e+01,2.16666666666682e-01
1.07099999999999e+01,2.15000000000016e-01
1.07199999999999e+01,2.13333333333349e-01
1.07299999999999e+01,2.11666666666683e-01
1.07399999999999e+01,2.10000000000016e-01
1.07499999999999e+01,2.08333333333349e-01
1.07599999999999e+01,2.06666666666683e-01
1.07699999999999e+01,2.05000000000016e-01
1.07799999999999e+01,2.03333333333349e-01
1.07899999999999e+01,2.01666666666683e-01
1.07999999999999e+01,2.00000000000016e-01
1.08099999999999e+01,1.98333333333350e-01
1.08199999999999e+01,1.96666666666683e-01
1.08299999999999e+01,1.95000000000016e-01
1.08399999999999e+01,1.93333333333350e-01
1.08499999999999e+01,1.91666666666683e-01
1.08599999999999e+01,1.90000000000016e-01
1.08699999999999e+01,1.88333333333350e-01
1.08799999999999e+01,1.86666666666683e-01
1.08899999999999e+01,1.85000000000016e-01
1.08999999999999e+01,1.83333333333350e-01
1.09099999999999e+01,1.81666666666683e-01
1.09199999999999e+01,1.80000000000017e-01
1.09299999999999e+01,1.78333333333350e-01
1.09399999999999e+01,1.76666666666683e-01
1.09499999999999e+01,1.75000000000017e-01
1.09599999999999e+01,1.73333333333350e-01
1.09699999999999e+01,1.71666666666683e-01
1.09799999999999e+01,1.70000000000017e-01
1.09899999999999e+01,1.68333333333350e-01
1.09999999999999e+01,1.66666666666684e-01
1.10099999999999e+01,1.65000000000017e-01
1.10199999999999e+01,1.63333333333350e-01
1.10299999999999e+01,1.61666666666684e-01
1.10399999999999e+01,1.60000000000017e-01
1.10499999999999e+01,1.58333333333350e-01
1.10599999999999e+01,1.56666666666684e-01
1.10699999999999e+01,1.55000000000017e-01
1.10799999999999e+01,1.53333333333351e-01
1.10899999999999e+01,1.51666666666684e-01
1.10999999999999e+01,1.50000000000017e-01
1.11099999999999e+01,1.48333333333351e-01
1.11199999999999e+01,1.46666666666684e-01
1.11299999999999e+01,1.45000000000017e-01
1.11399999999999e+01,1.43333333333351e-01
1.11499999999999e+01,1.41666666666684e-01
1.11599999999999e+01,1.40000000000017e-01
1.11699999999999e+01,1.38333333333351e-01
1.11799999999999e+01,1.36666666666684e-01
1.11899999999999e+01,1.35000000000018e-01
1.11999999999999e+01,1.33333333333351e-01
1.12099999999999e+01,1.31666666666684e-01
1.12199999999999e+01,1.30000000000018e-01
1.12299999999999e+01,1.28333333333351e-01
1.12399999999999e+01,1.26666666666684e-01
1.12499999999999e+01,1.25000000000018e-01
1.12599999999999e+01,1.23333333333351e-01
1.12699999999999e+01,1.21666666666685e-01
1.12799999999999e+01,1.20000000000018e-01
1.12899999999999e+01,1.18333333333351e-01
1.12999999999999e+01,1.16666666666685e-01
1.13099999999999e+01,1.15000000000018e-01
1.13199999999999e+01,1.13333333333351e-01
1.13299999999999e+01,1.11666666666685e-01
1.13399999999999e+01,1.10000000000018e-01
1.13499999999999e+01,1.08333333333351e-01
1.13599999999999e+01,1.06666666666685e-01
1.13699999999999e+01,1.05000000000018e-01
1.13799999999999e+01,1.03333333333352e-01
1.13899999999999e+01,1.01666666666685e-01
1.13999999999999e+01,1.00000000000018e-01
1.14099999999999e+01,9.83333333333517e-02
1.14199999999999e+01,9.66666666666850e-02
1.14299999999999e+01,9.50000000000184e-02
1.14399999999999e+01,9.33333333333518e-02
1.14499999999999e+01,9.16666666666851e-02
1.14599999999999e+01,9.00000000000185e-02
1.14699999999999e+01,8.83333333333519e-02
1.14799999999999e+01,8.66666666666853e-02
1.14899999999999e+01,8.50000000000186e-02
1.14999999999999e+01,8.33333333333520e-02
1.15099999999999e+01,8.16666666666854e-02
1.15199999999999e+01,8.00000000000187e-02
1.15299999999999e+01,7.83333333333521e-02
1.15399999999999e+01,7.66666666666855e-02
1.15499999999999e+01,7.50000000000188e-02
1.15599999999999e+01,7.33333333333522e-02
1.15699999999999e+01,7.16666666666856e-02
1.15799999999999e+01,7.00000000000189e-02
1.15899999999999e+01,6.83333333333523e-02
1.15999999999999e+01,6.66666666666857e-02
1.16099999999999e+01,6.50000000000190e-02
1.16199999999999e+01,6.33333333333524e-02
1.16299999999999e+01,6.16666666666858e-02
1.16399999999999e+01,6.00000000000191e-02
1.16499999999999e+01,5.83333333333525e-02
1.16599999999999e+01,5.66666666666859e-02
1.16699999999999e+01,5.50000000000193e-02
1.16799999999999e+01,5.33333333333526e-02
1.16899999999999e+01,5.16666666666860e-02
1.16999999999999e+01,5.00000000000194e-02
1.17099999999999e+01,4.83333333333527e-02
1.17199999999999e+01,4.66666666666861e-02
1.17299999999999e+01,4.50000000000195e-02
1.17399999999999e+01,4.33333333333528e-02
1.17499999999999e+01,4.16666666666862e-02
1.17599999999999e+01,4.00000000000196e-02
1.17699999999999e+01,3.83333333333529e-02
1.17799999999999e+01,3.66666666666863e-02
1.17899999999999e+01,3.50000000000197e-02
1.17999999999999e+01,3.33333333333531e-02
1.18099999999999e+01,3.16666666666864e-02
1.18199999999999e+01,3.00000000000198e-02
1.18299999999999e+01,2.83333333333532e-02
1.18399999999999e+01,2.66666666666865e-02
1.18499999999999e+01,2.50000000000199e-02
1.18599999999999e+01,2.33333333333533e-02
1.18699999999999e+01,2.16666666666866e-02
1.18799999999999e+01,2.00000000000200e-02
1.18899999999999e+01,1.83333333333534e-02
1.18999999999999e+01,1.66666666666867e-02
1.19099999999999e+01,1.50000000000201e-02
1.19199999999999e+01,1.33333333333535e-02
1.19299999999999e+01,1.16666666666868e-02
1.19399999999999e+01,1.00000000000202e-02
1.19499999999999e+01,8.33333333335358e-03
1.19599999999999e+01,6.66666666668695e-03
1.19699999999999e+01,5.00000000002032e-03
1.19799999999999e+01,3.33333333335369e-03
1.19899999999999e+01,1.66666666668706e-03
1.19999999999999e+01,2.04281036531029e-14
1.20099999999999e+01,0.00000000000000e+00
1.20199999999999e+01,0.00000000000000e+00
1.20299999999999e+01,0.00000000000000e+00
1.20399999999999e+01,0.00000000000000e+00
1.20499999999999e+01,0.00000000000000e+00
1.20599999999999e+01,0.00000000000000e+00
1.20699999999999e+01,0.00000000000000e+00
1.20799999999999e+01,0.00000000000000e+00
1.20899999999999e+01,0.00000000000000e+00
1.20999999999999e+01,0.00000000000000e+00
1.21099999999999e+01,0.00000000000000e+00
1.21199999999999e+01,0.00000000000000e+00
1.21299999999999e+01,0.00000000000000e+00
1.21399999999999e+01,0.00000000000000e+00
1.21499999999999e+01,0.00000000000000e+00
1.21599999999999e+01,0.00000000000000e+00
1.21699999999999e+01,0.00000000000000e+00
1.21799999999999e+01,0.00000000000000e+00
1.21899999999999e+01,0.00000000000000e+00
1.21999999999999e+01,0.00000000000000e+00
1.22099999999999e+01,0.00000000000000e+00
1.22199999999999e+01,0.00000000000000e+00
1.22299999999999e+01,0.00000000000000e+00
1.22399999999999e+01,0.00000000000000e+00
1.22499999999999e+01,0.00000000000000e+00
1.22599999999999e+01,0.00000000000000e+00
1.22699999999999e+01,0.00000000000000e+00
1.22799999999999e+01,0.00000000000000e+00
1.22899999999999e+01,0.00000000000000e+00
1.22999999999999e+01,0.00000000000000e+00
1.23099999999999e+01,0.00000000000000e+00
1.23199999999999e+01,0.00000000000000e+00
1.23299999999999e+01,0.00000000000000e+00
1.23399999999999e+01,0.00000000000000e+00
1.23499999999999e+01,0.00000000000000e+00
1.23599999999999e+01,0.00000000000000e+00
1.23699999999999e+01,0.00000000000000e+00
1.23799999999999e+01,0.00000000000000e+00
1.23899999999999e+01,0.00000000000000e+00
1.23999999999999e+01,0.00000000000000e+00
1.24099999999999e+01,0.00000000000000e+00
1.24199999999999e+01,0.00000000000000e+00
1.24299999999999e+01,0.00000000000000e+00
1.24399999999999e+01,0.00000000000000e+00
1.24499999999999e+01,0.00000000000000e+00
1.24599999999999e+01,0.00000000000000e+00
1.24699999999999e+01,0.00000000000000e+00
1.24799999999999e+01,0.00000000000000e+00
1.24899999999999e+01,0.00000000000000e+00
1.24999999999999e+01,0.00000000000000e+00
1.25099999999999e+01,0.00000000000000e+00
1.25199999999999e+01,0.00000000000000e+00
1.25299999999999e+01,0.00000000000000e+00
1.25399999999999e+01,0.00000000000000e+00
1.25499999999999e+01,0.00000000000000e+00
1.25599999999999e+01,0.00000000000000e+00
1.25699999999999e+01,0.00000000000000e+00
1.25799999999999e+01,0.00000000000000e+00
1.25899999999999e+01,0.00000000000000e+00
1.25999999999999e+01,0.00000000000000e+00
1.26099999999999e+01,0.00000000000000e+00
1.26199999999999e+01,0.00000000000000e+00
1.26299999999999e+01,0.00000000000000e+00
1.26399999999999e+01,0.00000000000000e+00
1.26499999999999e+01,0.00000000000000e+00
1.26599999999999e+01,0.00000000000000e+00
1.26699999999999e+01,0.00000000000000e+00
1.26799999999999e+01,0.00000000000000e+00
1.26899999999999e+01,0.00000000000000e+00
1.26999999999999e+01,0.00000000000000e+00
