time,routput
6.35000000000000e+00,2.07026045982220e+02
6.36000000000000e+00,2.07026045982220e+02
6.37000000000000e+00,2.07026045982220e+02
6.38000000000000e+00,2.07026045982220e+02
6.39000000000000e+00,2.07026045982220e+02
6.40000000000000e+00,2.07026045982220e+02
6.41000000000000e+00,2.07026045982220e+02
6.42000000000000e+00,2.07026045982220e+02
6.43000000000000e+00,2.07026045982220e+02
6.44000000000000e+00,2.07026045982220e+02
6.45000000000000e+00,2.07026045982220e+02
6.46000000000000e+00,2.07026045982220e+02
6.47000000000000e+00,2.07026045982220e+02
6.48000000000000e+00,2.07026045982220e+02
6.48999999999999e+00,2.07026045982220e+02
6.49999999999999e+00,2.07026045982220e+02
6.50999999999999e+00,2.07026045982220e+02
6.51999999999999e+00,2.07026045982220e+02
6.52999999999999e+00,2.07026045982220e+02
6.53999999999999e+00,2.07026045982220e+02
6.54999999999999e+00,2.07026045982220e+02
6.55999999999999e+00,2.07026045982220e+02
6.56999999999999e+00,2.07026045982220e+02
6.57999999999999e+00,2.07026045982220e+02
6.58999999999999e+00,2.07026045982220e+02
6.59999999999999e+00,2.07026045982220e+02
6.60999999999999e+00,2.07026045982220e+02
6.61999999999999e+00,2.07026045982220e+02
6.62999999999999e+00,2.07026045982220e+02
6.63999999999999e+00,2.07026045982220e+02
6.64999999999999e+00,2.07026045982220e+02
6.65999999999999e+00,2.07026045982220e+02
6.66999999999999e+00,2.07026045982220e+02
6.67999999999999e+00,2.07026045982220e+02
6.68999999999999e+00,2.07026045982220e+02
6.69999999999999e+00,2.07026045982220e+02
6.70999999999999e+00,2.07026045982220e+02
6.71999999999999e+00,2.07026045982220e+02
6.72999999999999e+00,2.07026045982220e+02
6.73999999999999e+00,2.07026045982220e+02
6.74999999999999e+00,2.07026045982220e+02
6.75999999999999e+00,2.07026045982220e+02
6.76999999999999e+00,2.07026045982220e+02
6.77999999999999e+00,2.07026045982220e+02
6.78999999999999e+00,2.07026045982220e+02
6.79999999999999e+00,2.07026045982220e+02
6.80999999999999e+00,2.07026045982220e+02
6.81999999999999e+00,2.07026045982220e+02
6.82999999999999e+00,2.07026045982220e+02
6.83999999999999e+00,2.07026045982220e+02
6.84999999999999e+00,2.07026045982220e+02
6.85999999999999e+00,2.07026045982220e+02
6.86999999999999e+00,2.07026045982220e+02
6.87999999999999e+00,2.07026045982220e+02
6.88999999999999e+00,2.07026045982220e+02
6.89999999999999e+00,2.07026045982220e+02
6.90999999999999e+00,2.07026045982220e+02
6.91999999999999e+00,2.07026045982220e+02
6.92999999999999e+00,2.07026045982220e+02
6.93999999999999e+00,2.07026045982220e+02
6.94999999999999e+00,2.07026045982220e+02
6.95999999999998e+00,2.07026045982220e+02
6.96999999999998e+00,2.07026045982220e+02
6.97999999999998e+00,2.07026045982220e+02
6.98999999999998e+00,2.07026045982220e+02
6.99999999999998e+00,2.07026045982220e+02
7.00999999999998e+00,0.00000000000000e+00
7.01999999999998e+00,0.00000000000000e+00
7.02999999999998e+00,0.00000000000000e+00
7.03999999999998e+00,0.00000000000000e+00
7.04999999999998e+00,0.00000000000000e+00
7.05999999999998e+00,0.00000000000000e+00
7.06999999999998e+00,0.00000000000000e+00
7.07999999999998e+00,0.00000000000000e+00
7.08999999999998e+00,0.00000000000000e+00
7.09999999999998e+00,0.00000000000000e+00
7.10999999999998e+00,0.00000000000000e+00
7.11999999999998e+00,0.00000000000000e+00
7.12999999999998e+00,0.00000000000000e+00
7.13999999999998e+00,0.00000000000000e+00
7.14999999999998e+00,0.00000000000000e+00
7.15999999999998e+00,0.00000000000000e+00
7.16999999999998e+00,0.00000000000000e+00
7.17999999999998e+00,0.00000000000000e+00
7.18999999999998e+00,0.00000000000000e+00
7.19999999999998e+00,0.00000000000000e+00
7.20999999999998e+00,0.00000000000000e+00
7.21999999999998e+00,0.00000000000000e+00
7.22999999999998e+00,0.00000000000000e+00
7.23999999999998e+00,0.00000000000000e+00
7.24999999999998e+00,0.00000000000000e+00
7.25999999999998e+00,0.00000000000000e+00
7.26999999999998e+00,0.00000000000000e+00
7.27999999999998e+00,0.00000000000000e+00
7.28999999999998e+00,0.00000000000000e+00
7.29999999999998e+00,0.00000000000000e+00
7.30999999999998e+00,0.00000000000000e+00
7.31999999999998e+00,0.00000000000000e+00
7.32999999999998e+00,0.00000000000000e+00
7.33999999999998e+00,0.00000000000000e+00
7.34999999999998e+00,0.00000000000000e+00
7.35999999999998e+00,0.00000000000000e+00
7.36999999999998e+00,0.00000000000000e+00
7.37999999999998e+00,0.00000000000000e+00
7.38999999999998e+00,0.00000000000000e+00
7.39999999999998e+00,0.00000000000000e+00
7.40999999999998e+00,0.00000000000000e+00
7.41999999999998e+00,0.00000000000000e+00
7.42999999999997e+00,0.00000000000000e+00
7.43999999999997e+00,0.00000000000000e+00
7.44999999999997e+00,0.00000000000000e+00
7.45999999999997e+00,0.00000000000000e+00
7.46999999999997e+00,0.00000000000000e+00
7.47999999999997e+00,0.00000000000000e+00
7.48999999999997e+00,0.00000000000000e+00
7.49999999999997e+00,0.00000000000000e+00
7.50999999999997e+00,0.00000000000000e+00
7.51999999999997e+00,0.00000000000000e+00
7.52999999999997e+00,0.00000000000000e+00
7.53999999999997e+00,0.00000000000000e+00
7.54999999999997e+00,0.00000000000000e+00
7.55999999999997e+00,0.00000000000000e+00
7.56999999999997e+00,0.00000000000000e+00
7.57999999999997e+00,0.00000000000000e+00
7.58999999999997e+00,0.00000000000000e+00
7.59999999999997e+00,0.00000000000000e+00
7.60999999999997e+00,0.00000000000000e+00
7.61999999999997e+00,0.00000000000000e+00
7.62999999999997e+00,0.00000000000000e+00
7.63999999999997e+00,0.00000000000000e+00
7.64999999999997e+00,0.00000000000000e+00
7.65999999999997e+00,0.00000000000000e+00
7.66999999999997e+00,0.00000000000000e+00
7.67999999999997e+00,0.00000000000000e+00
7.68999999999997e+00,0.00000000000000e+00
7.69999999999997e+00,0.00000000000000e+00
7.70999999999997e+00,0.00000000000000e+00
7.71999999999997e+00,0.00000000000000e+00
7.72999999999997e+00,0.00000000000000e+00
7.73999999999997e+00,0.00000000000000e+00
7.74999999999997e+00,0.00000000000000e+00
7.75999999999997e+00,0.00000000000000e+00
7.76999999999997e+00,0.00000000000000e+00
7.77999999999997e+00,0.00000000000000e+00
7.78999999999997e+00,0.00000000000000e+00
7.79999999999997e+00,0.00000000000000e+00
7.80999999999997e+00,0.00000000000000e+00
7.81999999999997e+00,0.00000000000000e+00
7.82999999999997e+00,0.00000000000000e+00
7.83999999999997e+00,0.00000000000000e+00
7.84999999999997e+00,0.00000000000000e+00
7.85999999999997e+00,0.00000000000000e+00
7.86999999999997e+00,0.00000000000000e+00
7.87999999999997e+00,0.00000000000000e+00
7.88999999999997e+00,0.00000000000000e+00
7.89999999999996e+00,0.00000000000000e+00
7.90999999999996e+00,0.00000000000000e+00
7.91999999999996e+00,0.00000000000000e+00
7.92999999999996e+00,0.00000000000000e+00
7.93999999999996e+00,0.00000000000000e+00
7.94999999999996e+00,0.00000000000000e+00
7.95999999999996e+00,0.00000000000000e+00
7.96999999999996e+00,0.00000000000000e+00
7.97999999999996e+00,0.00000000000000e+00
7.98999999999996e+00,0.00000000000000e+00
7.99999999999996e+00,0.00000000000000e+00
8.00999999999996e+00,0.00000000000000e+00
8.01999999999996e+00,0.00000000000000e+00
8.02999999999996e+00,0.00000000000000e+00
8.03999999999996e+00,0.00000000000000e+00
8.04999999999996e+00,0.00000000000000e+00
8.05999999999996e+00,0.00000000000000e+00
8.06999999999996e+00,0.00000000000000e+00
8.07999999999996e+00,0.00000000000000e+00
8.08999999999996e+00,0.00000000000000e+00
8.09999999999996e+00,0.00000000000000e+00
8.10999999999996e+00,0.00000000000000e+00
8.11999999999996e+00,0.00000000000000e+00
8.12999999999996e+00,0.00000000000000e+00
8.13999999999996e+00,0.00000000000000e+00
8.14999999999996e+00,0.00000000000000e+00
8.15999999999996e+00,0.00000000000000e+00
8.16999999999996e+00,0.00000000000000e+00
8.17999999999996e+00,0.00000000000000e+00
8.18999999999996e+00,0.00000000000000e+00
8.19999999999996e+00,0.00000000000000e+00
8.20999999999996e+00,0.00000000000000e+00
8.21999999999996e+00,0.00000000000000e+00
8.22999999999996e+00,0.00000000000000e+00
8.23999999999996e+00,0.00000000000000e+00
8.24999999999996e+00,0.00000000000000e+00
8.25999999999996e+00,0.00000000000000e+00
8.26999999999996e+00,0.00000000000000e+00
8.27999999999996e+00,0.00000000000000e+00
8.28999999999996e+00,0.00000000000000e+00
8.29999999999996e+00,0.00000000000000e+00
8.30999999999996e+00,0.00000000000000e+00
8.31999999999996e+00,0.00000000000000e+00
8.32999999999996e+00,0.00000000000000e+00
8.33999999999996e+00,0.00000000000000e+00
8.34999999999996e+00,0.00000000000000e+00
8.35999999999996e+00,0.00000000000000e+00
8.36999999999995e+00,0.00000000000000e+00
8.37999999999995e+00,0.00000000000000e+00
8.38999999999995e+00,0.00000000000000e+00
8.39999999999995e+00,0.00000000000000e+00
8.40999999999995e+00,0.00000000000000e+00
8.41999999999995e+00,0.00000000000000e+00
8.42999999999995e+00,0.00000000000000e+00
8.43999999999995e+00,0.00000000000000e+00
8.44999999999995e+00,0.00000000000000e+00
8.45999999999995e+00,0.00000000000000e+00
8.46999999999995e+00,0.00000000000000e+00
8.47999999999995e+00,0.00000000000000e+00
8.48999999999995e+00,0.00000000000000e+00
8.49999999999995e+00,0.00000000000000e+00
8.50999999999995e+00,0.00000000000000e+00
8.51999999999995e+00,0.00000000000000e+00
8.52999999999995e+00,0.00000000000000e+00
8.53999999999995e+00,0.00000000000000e+00
8.54999999999995e+00,0.00000000000000e+00
8.55999999999995e+00,0.00000000000000e+00
8.56999999999995e+00,0.00000000000000e+00
8.57999999999995e+00,0.00000000000000e+00
8.58999999999995e+00,0.00000000000000e+00
8.59999999999995e+00,0.00000000000000e+00
8.60999999999995e+00,0.00000000000000e+00
8.61999999999995e+00,0.00000000000000e+00
8.62999999999995e+00,0.00000000000000e+00
8.63999999999995e+00,0.00000000000000e+00
8.64999999999995e+00,0.00000000000000e+00
8.65999999999995e+00,0.00000000000000e+00
8.66999999999995e+00,0.00000000000000e+00
8.67999999999995e+00,0.00000000000000e+00
8.68999999999995e+00,0.00000000000000e+00
8.69999999999995e+00,0.00000000000000e+00
8.70999999999995e+00,0.00000000000000e+00
8.71999999999995e+00,0.00000000000000e+00
8.72999999999995e+00,0.00000000000000e+00
8.73999999999995e+00,0.00000000000000e+00
8.74999999999995e+00,0.00000000000000e+00
8.75999999999995e+00,0.00000000000000e+00
8.76999999999995e+00,0.00000000000000e+00
8.77999999999995e+00,0.00000000000000e+00
8.78999999999995e+00,0.00000000000000e+00
8.79999999999995e+00,0.00000000000000e+00
8.80999999999995e+00,0.00000000000000e+00
8.81999999999995e+00,0.00000000000000e+00
8.82999999999995e+00,0.00000000000000e+00
8.83999999999994e+00,0.00000000000000e+00
8.84999999999994e+00,0.00000000000000e+00
8.85999999999994e+00,0.00000000000000e+00
8.86999999999994e+00,0.00000000000000e+00
8.87999999999994e+00,0.00000000000000e+00
8.88999999999994e+00,0.00000000000000e+00
8.89999999999994e+00,0.00000000000000e+00
8.90999999999994e+00,0.00000000000000e+00
8.91999999999994e+00,0.00000000000000e+00
8.92999999999994e+00,0.00000000000000e+00
8.93999999999994e+00,0.00000000000000e+00
8.94999999999994e+00,0.00000000000000e+00
8.95999999999994e+00,0.00000000000000e+00
8.96999999999994e+00,0.00000000000000e+00
8.97999999999994e+00,0.00000000000000e+00
8.98999999999994e+00,0.00000000000000e+00
8.99999999999994e+00,0.00000000000000e+00
9.00999999999994e+00,0.00000000000000e+00
9.01999999999994e+00,0.00000000000000e+00
9.02999999999994e+00,0.00000000000000e+00
9.03999999999994e+00,0.00000000000000e+00
9.04999999999994e+00,0.00000000000000e+00
9.05999999999994e+00,0.00000000000000e+00
9.06999999999994e+00,0.00000000000000e+00
9.07999999999994e+00,0.00000000000000e+00
9.08999999999994e+00,0.00000000000000e+00
9.09999999999994e+00,0.00000000000000e+00
9.10999999999994e+00,0.00000000000000e+00
9.11999999999994e+00,0.00000000000000e+00
9.12999999999994e+00,0.00000000000000e+00
9.13999999999994e+00,0.00000000000000e+00
9.14999999999994e+00,0.00000000000000e+00
9.15999999999994e+00,0.00000000000000e+00
9.16999999999994e+00,0.00000000000000e+00
9.17999999999994e+00,0.00000000000000e+00
9.18999999999994e+00,0.00000000000000e+00
9.19999999999994e+00,0.00000000000000e+00
9.20999999999994e+00,0.00000000000000e+00
9.21999999999994e+00,0.00000000000000e+00
9.22999999999994e+00,0.00000000000000e+00
9.23999999999994e+00,0.00000000000000e+00
9.24999999999994e+00,0.00000000000000e+00
9.25999999999994e+00,0.00000000000000e+00
9.26999999999994e+00,0.00000000000000e+00
9.27999999999994e+00,0.00000000000000e+00
9.28999999999994e+00,0.00000000000000e+00
9.29999999999993e+00,0.00000000000000e+00
9.30999999999993e+00,0.00000000000000e+00
9.31999999999993e+00,0.00000000000000e+00
9.32999999999993e+00,0.00000000000000e+00
9.33999999999993e+00,0.00000000000000e+00
9.34999999999993e+00,0.00000000000000e+00
9.35999999999993e+00,0.00000000000000e+00
9.36999999999993e+00,0.00000000000000e+00
9.37999999999993e+00,0.00000000000000e+00
9.38999999999993e+00,0.00000000000000e+00
9.39999999999993e+00,0.00000000000000e+00
9.40999999999993e+00,0.00000000000000e+00
9.41999999999993e+00,0.00000000000000e+00
9.42999999999993e+00,0.00000000000000e+00
9.43999999999993e+00,0.00000000000000e+00
9.44999999999993e+00,0.00000000000000e+00
9.45999999999993e+00,0.00000000000000e+00
9.46999999999993e+00,0.00000000000000e+00
9.47999999999993e+00,0.00000000000000e+00
9.48999999999993e+00,0.00000000000000e+00
9.49999999999993e+00,0.00000000000000e+00
9.50999999999993e+00,0.00000000000000e+00
9.51999999999993e+00,0.00000000000000e+00
9.52999999999993e+00,0.00000000000000e+00
9.53999999999993e+00,0.00000000000000e+00
9.54999999999993e+00,0.00000000000000e+00
9.55999999999993e+00,0.00000000000000e+00
9.56999999999993e+00,0.00000000000000e+00
9.57999999999993e+00,0.00000000000000e+00
9.58999999999993e+00,0.00000000000000e+00
9.59999999999993e+00,0.00000000000000e+00
9.60999999999993e+00,0.00000000000000e+00
9.61999999999993e+00,0.00000000000000e+00
9.62999999999993e+00,0.00000000000000e+00
9.63999999999993e+00,0.00000000000000e+00
9.64999999999993e+00,0.00000000000000e+00
9.65999999999993e+00,0.00000000000000e+00
9.66999999999993e+00,0.00000000000000e+00
9.67999999999993e+00,0.00000000000000e+00
9.68999999999993e+00,0.00000000000000e+00
9.69999999999993e+00,0.00000000000000e+00
9.70999999999993e+00,0.00000000000000e+00
9.71999999999993e+00,0.00000000000000e+00
9.72999999999993e+00,0.00000000000000e+00
9.73999999999993e+00,0.00000000000000e+00
9.74999999999993e+00,0.00000000000000e+00
9.75999999999993e+00,0.00000000000000e+00
9.76999999999992e+00,0.00000000000000e+00
9.77999999999992e+00,0.00000000000000e+00
9.78999999999992e+00,0.00000000000000e+00
9.79999999999992e+00,0.00000000000000e+00
9.80999999999992e+00,0.00000000000000e+00
9.81999999999992e+00,0.00000000000000e+00
9.82999999999992e+00,0.00000000000000e+00
9.83999999999992e+00,0.00000000000000e+00
9.84999999999992e+00,0.00000000000000e+00
9.85999999999992e+00,0.00000000000000e+00
9.86999999999992e+00,0.00000000000000e+00
9.87999999999992e+00,0.00000000000000e+00
9.88999999999992e+00,0.00000000000000e+00
9.89999999999992e+00,0.00000000000000e+00
9.90999999999992e+00,0.00000000000000e+00
9.91999999999992e+00,0.00000000000000e+00
9.92999999999992e+00,0.00000000000000e+00
9.93999999999992e+00,0.00000000000000e+00
9.94999999999992e+00,0.00000000000000e+00
9.95999999999992e+00,0.00000000000000e+00
9.96999999999992e+00,0.00000000000000e+00
9.97999999999992e+00,0.00000000000000e+00
9.98999999999992e+00,0.00000000000000e+00
9.99999999999992e+00,0.00000000000000e+00
1.00099999999999e+01,0.00000000000000e+00
1.00199999999999e+01,0.00000000000000e+00
1.00299999999999e+01,0.00000000000000e+00
1.00399999999999e+01,0.00000000000000e+00
1.00499999999999e+01,0.00000000000000e+00
1.00599999999999e+01,0.00000000000000e+00
1.00699999999999e+01,0.00000000000000e+00
1.00799999999999e+01,0.00000000000000e+00
1.00899999999999e+01,0.00000000000000e+00
1.00999999999999e+01,0.00000000000000e+00
1.01099999999999e+01,0.00000000000000e+00
1.01199999999999e+01,0.00000000000000e+00
1.01299999999999e+01,0.00000000000000e+00
1.01399999999999e+01,0.00000000000000e+00
1.01499999999999e+01,0.00000000000000e+00
1.01599999999999e+01,0.00000000000000e+00
1.01699999999999e+01,0.00000000000000e+00
1.01799999999999e+01,0.00000000000000e+00
1.01899999999999e+01,0.00000000000000e+00
1.01999999999999e+01,0.00000000000000e+00
1.02099999999999e+01,0.00000000000000e+00
1.02199999999999e+01,0.00000000000000e+00
1.02299999999999e+01,0.00000000000000e+00
1.02399999999999e+01,0.00000000000000e+00
1.02499999999999e+01,0.00000000000000e+00
1.02599999999999e+01,0.00000000000000e+00
1.02699999999999e+01,0.00000000000000e+00
1.02799999999999e+01,0.00000000000000e+00
1.02899999999999e+01,0.00000000000000e+00
1.02999999999999e+01,0.00000000000000e+00
1.03099999999999e+01,0.00000000000000e+00
1.03199999999999e+01,0.00000000000000e+00
1.03299999999999e+01,0.00000000000000e+00
1.03399999999999e+01,0.00000000000000e+00
1.03499999999999e+01,0.00000000000000e+00
1.03599999999999e+01,0.00000000000000e+00
1.03699999999999e+01,0.00000000000000e+00
1.03799999999999e+01,0.00000000000000e+00
1.03899999999999e+01,0.00000000000000e+00
1.03999999999999e+01,0.00000000000000e+00
1.04099999999999e+01,0.00000000000000e+00
1.04199999999999e+01,0.00000000000000e+00
1.04299999999999e+01,0.00000000000000e+00
1.04399999999999e+01,0.00000000000000e+00
1.04499999999999e+01,0.00000000000000e+00
1.04599999999999e+01,0.00000000000000e+00
1.04699999999999e+01,0.00000000000000e+00
1.04799999999999e+01,0.00000000000000e+00
1.04899999999999e+01,0.00000000000000e+00
1.04999999999999e+01,0.00000000000000e+00
1.05099999999999e+01,0.00000000000000e+00
1.05199999999999e+01,0.00000000000000e+00
1.05299999999999e+01,0.00000000000000e+00
1.05399999999999e+01,0.00000000000000e+00
1.05499999999999e+01,0.00000000000000e+00
1.05599999999999e+01,0.00000000000000e+00
1.05699999999999e+01,0.00000000000000e+00
1.05799999999999e+01,0.00000000000000e+00
1.05899999999999e+01,0.00000000000000e+00
1.05999999999999e+01,0.00000000000000e+00
1.06099999999999e+01,0.00000000000000e+00
1.06199999999999e+01,0.00000000000000e+00
1.06299999999999e+01,0.00000000000000e+00
1.06399999999999e+01,0.00000000000000e+00
1.06499999999999e+01,0.00000000000000e+00
1.06599999999999e+01,0.00000000000000e+00
1.06699999999999e+01,0.00000000000000e+00
1.06799999999999e+01,0.00000000000000e+00
1.06899999999999e+01,0.00000000000000e+00
1.06999999999999e+01,0.00000000000000e+00
1.07099999999999e+01,0.00000000000000e+00
1.07199999999999e+01,0.00000000000000e+00
1.07299999999999e+01,0.00000000000000e+00
1.07399999999999e+01,0.00000000000000e+00
1.07499999999999e+01,0.00000000000000e+00
1.07599999999999e+01,0.00000000000000e+00
1.07699999999999e+01,0.00000000000000e+00
1.07799999999999e+01,0.00000000000000e+00
1.07899999999999e+01,0.00000000000000e+00
1.07999999999999e+01,0.00000000000000e+00
1.08099999999999e+01,0.00000000000000e+00
1.08199999999999e+01,0.00000000000000e+00
1.08299999999999e+01,0.00000000000000e+00
1.08399999999999e+01,0.00000000000000e+00
1.08499999999999e+01,0.00000000000000e+00
1.08599999999999e+01,0.00000000000000e+00
1.08699999999999e+01,0.00000000000000e+00
1.08799999999999e+01,0.00000000000000e+00
1.08899999999999e+01,0.00000000000000e+00
1.08999999999999e+01,0.00000000000000e+00
1.09099999999999e+01,0.00000000000000e+00
1.09199999999999e+01,0.00000000000000e+00
1.09299999999999e+01,0.00000000000000e+00
1.09399999999999e+01,0.00000000000000e+00
1.09499999999999e+01,0.00000000000000e+00
1.09599999999999e+01,0.00000000000000e+00
1.09699999999999e+01,0.00000000000000e+00
1.09799999999999e+01,0.00000000000000e+00
1.09899999999999e+01,0.00000000000000e+00
1.09999999999999e+01,0.00000000000000e+00
1.10099999999999e+01,0.00000000000000e+00
1.10199999999999e+01,0.00000000000000e+00
1.10299999999999e+01,0.00000000000000e+00
1.10399999999999e+01,0.00000000000000e+00
1.10499999999999e+01,0.00000000000000e+00
1.10599999999999e+01,0.00000000000000e+00
1.10699999999999e+01,0.00000000000000e+00
1.10799999999999e+01,0.00000000000000e+00
1.10899999999999e+01,0.00000000000000e+00
1.10999999999999e+01,0.00000000000000e+00
1.11099999999999e+01,0.00000000000000e+00
1.11199999999999e+01,0.00000000000000e+00
1.11299999999999e+01,0.00000000000000e+00
1.11399999999999e+01,0.00000000000000e+00
1.11499999999999e+01,0.00000000000000e+00
1.11599999999999e+01,0.00000000000000e+00
1.11699999999999e+01,0.00000000000000e+00
1.11799999999999e+01,0.00000000000000e+00
1.11899999999999e+01,0.00000000000000e+00
1.11999999999999e+01,0.00000000000000e+00
1.12099999999999e+01,0.00000000000000e+00
1.12199999999999e+01,0.00000000000000e+00
1.12299999999999e+01,0.00000000000000e+00
1.12399999999999e+01,0.00000000000000e+00
1.12499999999999e+01,0.00000000000000e+00
1.12599999999999e+01,0.00000000000000e+00
1.12699999999999e+01,0.00000000000000e+00
1.12799999999999e+01,0.00000000000000e+00
1.12899999999999e+01,0.00000000000000e+00
1.12999999999999e+01,0.00000000000000e+00
1.13099999999999e+01,0.00000000000000e+00
1.13199999999999e+01,0.00000000000000e+00
1.13299999999999e+01,0.00000000000000e+00
1.13399999999999e+01,0.00000000000000e+00
1.13499999999999e+01,0.00000000000000e+00
1.13599999999999e+01,0.00000000000000e+00
1.13699999999999e+01,0.00000000000000e+00
1.13799999999999e+01,0.00000000000000e+00
1.13899999999999e+01,0.00000000000000e+00
1.13999999999999e+01,0.00000000000000e+00
1.14099999999999e+01,0.00000000000000e+00
1.14199999999999e+01,0.00000000000000e+00
1.14299999999999e+01,0.00000000000000e+00
1.14399999999999e+01,0.00000000000000e+00
1.14499999999999e+01,0.00000000000000e+00
1.14599999999999e+01,0.00000000000000e+00
1.14699999999999e+01,0.00000000000000e+00
1.14799999999999e+01,0.00000000000000e+00
1.14899999999999e+01,0.00000000000000e+00
1.14999999999999e+01,0.00000000000000e+00
1.15099999999999e+01,0.00000000000000e+00
1.15199999999999e+01,0.00000000000000e+00
1.15299999999999e+01,0.00000000000000e+00
1.15399999999999e+01,0.00000000000000e+00
1.15499999999999e+01,0.00000000000000e+00
1.15599999999999e+01,0.00000000000000e+00
1.15699999999999e+01,0.00000000000000e+00
1.15799999999999e+01,0.00000000000000e+00
1.15899999999999e+01,0.00000000000000e+00
1.15999999999999e+01,0.00000000000000e+00
1.16099999999999e+01,0.00000000000000e+00
1.16199999999999e+01,0.00000000000000e+00
1.16299999999999e+01,0.00000000000000e+00
1.16399999999999e+01,0.00000000000000e+00
1.16499999999999e+01,0.00000000000000e+00
1.16599999999999e+01,0.00000000000000e+00
1.16699999999999e+01,0.00000000000000e+00
1.16799999999999e+01,0.00000000000000e+00
1.16899999999999e+01,0.00000000000000e+00
1.16999999999999e+01,0.00000000000000e+00
1.17099999999999e+01,0.00000000000000e+00
1.17199999999999e+01,0.00000000000000e+00
1.17299999999999e+01,0.00000000000000e+00
1.17399999999999e+01,0.00000000000000e+00
1.17499999999999e+01,0.00000000000000e+00
1.17599999999999e+01,0.00000000000000e+00
1.17699999999999e+01,0.00000000000000e+00
1.17799999999999e+01,0.00000000000000e+00
1.17899999999999e+01,0.00000000000000e+00
1.17999999999999e+01,0.00000000000000e+00
1.18099999999999e+01,0.00000000000000e+00
1.18199999999999e+01,0.00000000000000e+00
1.18299999999999e+01,0.00000000000000e+00
1.18399999999999e+01,0.00000000000000e+00
1.18499999999999e+01,0.00000000000000e+00
1.18599999999999e+01,0.00000000000000e+00
1.18699999999999e+01,0.00000000000000e+00
1.18799999999999e+01,0.00000000000000e+00
1.18899999999999e+01,0.00000000000000e+00
1.18999999999999e+01,0.00000000000000e+00
1.19099999999999e+01,0.00000000000000e+00
1.19199999999999e+01,0.00000000000000e+00
1.19299999999999e+01,0.00000000000000e+00
1.19399999999999e+01,0.00000000000000e+00
1.19499999999999e+01,0.00000000000000e+00
1.19599999999999e+01,0.00000000000000e+00
1.19699999999999e+01,0.00000000000000e+00
1.19799999999999e+01,0.00000000000000e+00
1.19899999999999e+01,0.00000000000000e+00
1.19999999999999e+01,0.00000000000000e+00
1.20099999999999e+01,0.00000000000000e+00
1.20199999999999e+01,0.00000000000000e+00
1.20299999999999e+01,0.00000000000000e+00
1.20399999999999e+01,0.00000000000000e+00
1.20499999999999e+01,0.00000000000000e+00
1.20599999999999e+01,0.00000000000000e+00
1.20699999999999e+01,0.00000000000000e+00
1.20799999999999e+01,0.00000000000000e+00
1.20899999999999e+01,0.00000000000000e+00
1.20999999999999e+01,0.00000000000000e+00
1.21099999999999e+01,0.00000000000000e+00
1.21199999999999e+01,0.00000000000000e+00
1.21299999999999e+01,0.00000000000000e+00
1.21399999999999e+01,0.00000000000000e+00
1.21499999999999e+01,0.00000000000000e+00
1.21599999999999e+01,0.00000000000000e+00
1.21699999999999e+01,0.00000000000000e+00
1.21799999999999e+01,0.00000000000000e+00
1.21899999999999e+01,0.00000000000000e+00
1.21999999999999e+01,0.00000000000000e+00
1.22099999999999e+01,0.00000000000000e+00
1.22199999999999e+01,0.00000000000000e+00
1.22299999999999e+01,0.00000000000000e+00
1.22399999999999e+01,0.00000000000000e+00
1.22499999999999e+01,0.00000000000000e+00
1.22599999999999e+01,0.00000000000000e+00
1.22699999999999e+01,0.00000000000000e+00
1.22799999999999e+01,0.00000000000000e+00
1.22899999999999e+01,0.00000000000000e+00
1.22999999999999e+01,0.00000000000000e+00
1.23099999999999e+01,0.00000000000000e+00
1.23199999999999e+01,0.00000000000000e+00
1.23299999999999e+01,0.00000000000000e+00
1.23399999999999e+01,0.00000000000000e+00
1.23499999999999e+01,0.00000000000000e+00
1.23599999999999e+01,0.00000000000000e+00
1.23699999999999e+01,0.00000000000000e+00
1.23799999999999e+01,0.00000000000000e+00
1.23899999999999e+01,0.00000000000000e+00
1.23999999999999e+01,0.00000000000000e+00
1.24099999999999e+01,0.00000000000000e+00
1.24199999999999e+01,0.00000000000000e+00
1.24299999999999e+01,0.00000000000000e+00
1.24399999999999e+01,0.00000000000000e+00
1.24499999999999e+01,0.00000000000000e+00
1.24599999999999e+01,0.00000000000000e+00
1.24699999999999e+01,0.00000000000000e+00
1.24799999999999e+01,0.00000000000000e+00
1.24899999999999e+01,0.00000000000000e+00
1.24999999999999e+01,0.00000000000000e+00
1.25099999999999e+01,0.00000000000000e+00
1.25199999999999e+01,0.00000000000000e+00
1.25299999999999e+01,0.00000000000000e+00
1.25399999999999e+01,0.00000000000000e+00
1.25499999999999e+01,0.00000000000000e+00
1.25599999999999e+01,0.00000000000000e+00
1.25699999999999e+01,0.00000000000000e+00
1.25799999999999e+01,0.00000000000000e+00
1.25899999999999e+01,0.00000000000000e+00
1.25999999999999e+01,0.00000000000000e+00
1.26099999999999e+01,0.00000000000000e+00
1.26199999999999e+01,0.00000000000000e+00
1.26299999999999e+01,0.00000000000000e+00
1.26399999999999e+01,0.00000000000000e+00
1.26499999999999e+01,0.00000000000000e+00
1.26599999999999e+01,0.00000000000000e+00
1.26699999999999e+01,0.00000000000000e+00
1.26799999999999e+01,0.00000000000000e+00
1.26899999999999e+01,0.00000000000000e+00
1.26999999999999e+01,0.00000000000000e+00
